date,plot,rotation,VWC_5,VWC_25,VWC_55,VWC_85,,
11/1/2021,P4,Diverse,0.271069144,0.301248935,1.114575278,0.526110556,,
11/2/2021,P1,Conventional,0.25622435,0.261101766,0.644485181,0.421473306,,
11/2/2021,P2,Conventional,0.305855863,0.257496972,0.978109139,0.590061986,,
11/2/2021,P3,Diverse,0.268023976,0.26579948,0.730201264,0.459894722,,
11/2/2021,P4,Diverse,0.265223203,0.296944131,1.080289667,0.526052,,
11/3/2021,P1,Conventional,,,,,,
11/3/2021,P2,Conventional,,,,,,
11/3/2021,P3,Diverse,,,,,,
11/3/2021,P4,Diverse,,,,,,
11/4/2021,P1,Conventional,,,,,,
11/4/2021,P2,Conventional,,,,,,
11/4/2021,P3,Diverse,,,,,,
11/4/2021,P4,Diverse,,,,,,
11/5/2021,P1,Conventional,0.264618464,0.244240741,0.603205667,0.4195805,,
11/5/2021,P2,Conventional,0.283269992,0.263388487,0.917483611,0.583720236,,
11/5/2021,P3,Diverse,0.193642616,0.260955795,0.689440306,0.447166736,,
11/5/2021,P4,Diverse,0.252871294,0.269987246,1.0720615,0.526110556,,
11/6/2021,P1,Conventional,0.262736323,0.243795739,0.594330764,0.417574042,,
11/6/2021,P2,Conventional,0.282302401,0.262906839,0.905947944,0.580116556,,
11/6/2021,P3,Diverse,0.194173784,0.260717631,0.684905264,0.444768472,,
11/6/2021,P4,Diverse,0.252231618,0.270700706,1.060231056,0.523952,,
11/7/2021,P1,Conventional,0.262235235,0.243677187,0.589260653,0.415114597,,
11/7/2021,P2,Conventional,0.282727445,0.262887873,0.898881653,0.574514486,,
11/7/2021,P3,Diverse,0.194141155,0.260960188,0.681016167,0.441509222,,
11/7/2021,P4,Diverse,0.251419219,0.271085885,1.052337667,0.5197925,,
11/8/2021,P1,Conventional,0.262492243,0.244331119,0.587410542,0.413156708,,
11/8/2021,P2,Conventional,0.283172401,0.263152559,0.897878917,0.570753833,,
11/8/2021,P3,Diverse,0.193391601,0.26175816,0.677860958,0.438326403,,
11/8/2021,P4,Diverse,0.25090382,0.271925743,1.055766111,0.513215222,,
11/9/2021,P1,Conventional,0.262713318,0.245311496,0.589459917,0.413039361,,
11/9/2021,P2,Conventional,0.282213609,0.263737087,0.902665264,0.566509222,,
11/9/2021,P3,Diverse,0.192963913,0.26312407,0.676838792,0.435516708,,
11/9/2021,P4,Diverse,0.251042908,0.273389631,1.063548111,0.509376833,,
11/10/2021,P1,Conventional,0.263911551,0.245984363,0.591466667,0.411438097,,
11/10/2021,P2,Conventional,0.282883712,0.26411331,0.906893472,0.565087056,,
11/10/2021,P3,Diverse,0.193864693,0.263411806,0.676739875,0.431902583,,
11/10/2021,P4,Diverse,0.253008568,0.273607033,1.068394,0.503642167,,
11/11/2021,P1,Conventional,0.262243306,0.244814128,0.587842292,0.412283722,,
11/11/2021,P2,Conventional,0.281077049,0.263915011,0.901491486,0.566859764,,
11/11/2021,P3,Diverse,0.192816354,0.262473156,0.675998083,0.435264722,,
11/11/2021,P4,Diverse,0.251695923,0.272987884,1.064287111,0.506485667,,
11/12/2021,P1,Conventional,0.285259865,0.258334771,0.603249611,0.414096431,,
11/12/2021,P2,Conventional,0.296809104,0.271008008,0.912180472,0.575748056,,
11/12/2021,P3,Diverse,0.226998257,0.26825714,0.684327361,0.443770514,,
11/12/2021,P4,Diverse,0.277145554,0.282097916,1.084381611,0.5215325,,
11/13/2021,P1,Conventional,0.277054309,0.252111462,0.600512403,0.413078486,,
11/13/2021,P2,Conventional,0.293874338,0.270540395,0.908002167,0.575685167,,
11/13/2021,P3,Diverse,0.219816514,0.269314234,0.686929542,0.448921042,,
11/13/2021,P4,Diverse,0.269653238,0.28080391,1.072930556,0.521852,,
11/14/2021,P1,Conventional,0.284055555,0.254927178,0.595229597,0.412857222,,
11/14/2021,P2,Conventional,0.300290987,0.271033078,0.897294292,0.575502,,
11/14/2021,P3,Diverse,0.226865953,0.270953228,0.681295986,0.448283861,,
11/14/2021,P4,Diverse,0.276730984,0.281447237,1.068909444,0.521648611,,
11/15/2021,P1,Conventional,0.287434229,0.260224677,0.607254167,0.414122458,,
11/15/2021,P2,Conventional,0.307917609,0.277954914,0.910736792,0.576265222,,
11/15/2021,P3,Diverse,0.237806557,0.281100061,0.691716597,0.450631514,,
11/15/2021,P4,Diverse,0.28081295,0.286638855,1.083689,0.521852,,
11/16/2021,P1,Conventional,0.281486459,0.255617106,0.610541431,0.414722181,,
11/16/2021,P2,Conventional,0.304515323,0.278175275,0.913494097,0.575731681,,
11/16/2021,P3,Diverse,0.230512677,0.27855334,0.701297444,0.453349625,,
11/16/2021,P4,Diverse,0.274686942,0.284718864,1.070222889,0.521852,,
11/17/2021,P1,Conventional,0.279590235,0.25266638,0.603749403,0.412310889,,
11/17/2021,P2,Conventional,0.301731656,0.275399967,0.907596236,0.572380597,,
11/17/2021,P3,Diverse,0.227828888,0.274666774,0.692901778,0.452302056,,
11/17/2021,P4,Diverse,0.272961595,0.281952389,1.047127333,0.520166778,,
11/18/2021,P1,Conventional,0.289312252,0.263066661,0.629117083,0.413756903,,
11/18/2021,P2,Conventional,0.313949454,0.283295161,0.938121958,0.572624292,,
11/18/2021,P3,Diverse,0.242867597,0.283613081,0.706240306,0.452818528,,
11/18/2021,P4,Diverse,0.284193992,0.290483454,1.091005722,0.521270889,,
11/19/2021,P1,Conventional,0.280131721,0.254328739,,,,
11/19/2021,P2,Conventional,0.303771473,0.277605293,,,,
11/19/2021,P3,Diverse,0.230959473,0.276237081,,,,
11/19/2021,P4,Diverse,0.274816923,0.284233164,,,,
11/20/2021,P1,Conventional,0.277728829,0.252469866,,,,
11/20/2021,P2,Conventional,0.301244105,0.275044166,,,,
11/20/2021,P3,Diverse,0.227564402,0.273644227,,,,
11/20/2021,P4,Diverse,0.272453548,0.282201324,,,,
11/21/2021,P1,Conventional,0.279728437,0.25386893,,,,
11/21/2021,P2,Conventional,0.30175734,0.274396651,,,,
11/21/2021,P3,Diverse,0.23090826,0.272732924,,,,
11/21/2021,P4,Diverse,0.273554414,0.282971213,,,,
11/22/2021,P1,Conventional,0.280657227,0.256610378,,,,
11/22/2021,P2,Conventional,0.303158045,0.276421332,,,,
11/22/2021,P3,Diverse,0.234888769,0.276462101,,,,
11/22/2021,P4,Diverse,0.275636575,0.28604993,,,,
11/23/2021,P1,Conventional,0.272399189,0.250361418,,,,
11/23/2021,P2,Conventional,0.291957909,0.27154582,,,,
11/23/2021,P3,Diverse,0.224975027,0.27011996,,,,
11/23/2021,P4,Diverse,0.266986919,0.280972749,,,,
11/24/2021,P1,Conventional,0.275703326,0.249921377,,,,
11/24/2021,P2,Conventional,0.294269975,0.269869514,,,,
11/24/2021,P3,Diverse,0.225694711,0.268464189,,,,
11/24/2021,P4,Diverse,0.268915408,0.28040615,,,,
11/25/2021,P1,Conventional,0.287284077,0.257295123,,,,
11/25/2021,P2,Conventional,0.306085366,0.275023052,,,,
11/25/2021,P3,Diverse,0.238628475,0.275846818,,,,
11/25/2021,P4,Diverse,0.281936852,0.285796375,,,,
11/26/2021,P1,Conventional,0.277388095,0.253869865,,,,
11/26/2021,P2,Conventional,0.299088125,0.27508283,,,,
11/26/2021,P3,Diverse,0.233741235,0.275978571,,,,
11/26/2021,P4,Diverse,0.273720723,0.286207268,,,,
11/27/2021,P1,Conventional,0.263561113,0.246917319,0.571687903,0.405357333,,
11/27/2021,P2,Conventional,0.283406689,0.269102866,0.862139264,0.562172069,,
11/27/2021,P3,Diverse,0.221764911,0.268150694,0.677238931,0.454986208,,
11/27/2021,P4,Diverse,0.259815921,0.280763307,0.988181222,0.516336556,,
11/28/2021,P1,Conventional,0.264150068,0.24564967,0.560473361,0.403782611,,
11/28/2021,P2,Conventional,0.284981284,0.267425393,0.845683931,0.558257569,,
11/28/2021,P3,Diverse,0.219017076,0.265121476,0.666891042,0.453104514,,
11/28/2021,P4,Diverse,0.258856012,0.27849265,0.972754389,0.513615778,,
11/29/2021,P1,Conventional,0.268541505,0.246102443,0.551515125,0.403253375,,
11/29/2021,P2,Conventional,0.288150084,0.266906303,0.833884056,0.557296403,,
11/29/2021,P3,Diverse,0.220435107,0.26403043,0.656306778,0.451309125,,
11/29/2021,P4,Diverse,0.262241153,0.277935473,0.964558667,0.513182833,,
11/30/2021,P1,Conventional,0.270173554,0.246547305,0.547262333,0.402004722,,
11/30/2021,P2,Conventional,0.289802377,0.266556948,0.828659569,0.554611194,,
11/30/2021,P3,Diverse,0.22117838,0.263948796,0.653564569,0.450480722,,
11/30/2021,P4,Diverse,0.264547578,0.277818339,0.961276222,0.510732,,
12/1/2021,P1,Conventional,0.272917462,0.247249897,0.543813778,0.401876611,,
12/1/2021,P2,Conventional,0.290749956,0.266520762,0.824648,0.552815167,,
12/1/2021,P3,Diverse,0.221599512,0.264176777,0.649938014,0.444085875,,
12/1/2021,P4,Diverse,0.268604803,0.277875821,0.958386111,0.5096075,,
12/2/2021,P1,Conventional,0.287699434,0.265310806,0.598797625,0.403398361,,
12/2/2021,P2,Conventional,0.307440624,0.281937475,0.892188875,0.555931139,,
12/2/2021,P3,Diverse,0.242528127,0.277460749,0.711671681,0.450523931,,
12/2/2021,P4,Diverse,0.283741146,0.287965181,1.023871,0.512808,,
12/3/2021,P1,Conventional,,,0.603666583,0.405680153,,
12/3/2021,P2,Conventional,,,0.896800028,0.556740861,,
12/3/2021,P3,Diverse,0.23138163,0.272534967,0.711809889,0.453703875,,
12/3/2021,P4,Diverse,0.272391108,0.285131204,1.015460667,0.514513056,,
12/4/2021,P1,Conventional,0.274000759,0.251023671,0.582810514,0.404904847,,
12/4/2021,P2,Conventional,0.28580886,0.244203806,0.871535694,0.5559,,
12/4/2021,P3,Diverse,0.227122464,0.268640643,0.690348944,0.453241069,,
12/4/2021,P4,Diverse,0.268750737,0.282313794,0.985927167,0.513528944,,
12/5/2021,P1,Conventional,0.270383413,0.254131494,0.567985375,0.404466181,,
12/5/2021,P2,Conventional,0.282764083,0.245138107,0.853067139,0.555375847,,
12/5/2021,P3,Diverse,0.229718193,0.267044168,0.684399,0.453214347,,
12/5/2021,P4,Diverse,0.26537899,0.282723764,0.976015833,0.513529167,,
12/6/2021,P1,Conventional,0.331971244,0.31401486,0.601908486,0.408268986,,
12/6/2021,P2,Conventional,0.316450549,0.317301547,0.891580361,0.554853167,,
12/6/2021,P3,Diverse,0.257382187,0.293926177,0.847481236,0.458511514,,
12/6/2021,P4,Diverse,0.305356414,0.319765412,1.045528944,0.517786111,,
12/7/2021,P1,Conventional,0.293713352,0.286665609,0.596918111,0.406572361,,
12/7/2021,P2,Conventional,0.308799029,0.285959238,0.886860347,0.552037444,,
12/7/2021,P3,Diverse,0.235109018,0.272966482,0.808784806,0.456541958,,
12/7/2021,P4,Diverse,0.277777205,0.290318477,1.037146667,0.513818389,,
12/8/2021,P1,Conventional,0.28225286,0.264316754,0.590665556,0.403769431,,
12/8/2021,P2,Conventional,0.304702035,0.275553005,0.877124319,0.549587667,,
12/8/2021,P3,Diverse,0.229547141,0.268897491,0.725345014,0.453091222,,
12/8/2021,P4,Diverse,0.27201643,0.285255563,1.004568556,0.5135,,
12/9/2021,P1,Conventional,0.279361508,0.259473286,0.577141458,0.402211583,,
12/9/2021,P2,Conventional,0.301892618,0.269405502,0.863739694,0.548901694,,
12/9/2021,P3,Diverse,0.226315867,0.266292136,0.686989028,0.451853014,,
12/9/2021,P4,Diverse,0.26976348,0.283152531,0.971859667,0.513038667,,
12/10/2021,P1,Conventional,0.279012201,0.257862487,0.567267694,0.397716472,,
12/10/2021,P2,Conventional,0.30003041,0.265453477,0.851493986,0.546042583,,
12/10/2021,P3,Diverse,0.224932767,0.264829296,0.672386139,0.450792792,,
12/10/2021,P4,Diverse,0.269714418,0.281670153,0.960612278,0.510501333,,
12/11/2021,P1,Conventional,,,,,,
12/11/2021,P2,Conventional,,,,,,
12/11/2021,P3,Diverse,,,,,,
12/11/2021,P4,Diverse,,,,,,
12/12/2021,P1,Conventional,0.300481559,0.303990834,0.602502875,0.404789583,,
12/12/2021,P2,Conventional,0.320051447,0.291972822,0.901041153,0.549125097,,
12/12/2021,P3,Diverse,0.254334374,0.286790003,0.814600625,0.454768181,,
12/12/2021,P4,Diverse,0.289993946,0.305082753,1.055121,0.515439278,,
12/13/2021,P1,Conventional,0.285825419,0.272627319,0.592866972,0.403292,,
12/13/2021,P2,Conventional,0.311018147,0.275607346,0.883001958,0.5489315,,
12/13/2021,P3,Diverse,0.241533858,0.274918552,0.737220208,0.452859292,,
12/13/2021,P4,Diverse,0.275537738,0.289207124,1.016516,0.515034056,,
12/14/2021,P1,Conventional,0.279843556,0.263954449,0.573743389,0.403292,,
12/14/2021,P2,Conventional,0.305196403,0.26766041,0.863284514,0.549363486,,
12/14/2021,P3,Diverse,0.2364552,0.271559843,0.691968514,0.454167125,,
12/14/2021,P4,Diverse,0.27022818,0.28591813,0.985373611,0.517320667,,
12/15/2021,P1,Conventional,0.280281573,0.261434969,0.563999556,0.401014875,,
12/15/2021,P2,Conventional,0.303851704,0.264367728,0.854400042,0.547322417,,
12/15/2021,P3,Diverse,0.23476872,0.269260224,0.680172847,0.451528097,,
12/15/2021,P4,Diverse,0.271157896,0.284251119,0.973617722,0.514223611,,
12/16/2021,P1,Conventional,0.28279527,0.263418204,0.566859931,0.397767778,,
12/16/2021,P2,Conventional,0.30670933,0.264951455,0.861187444,0.543650514,,
12/16/2021,P3,Diverse,0.237922868,0.270862272,0.677152056,0.447309472,,
12/16/2021,P4,Diverse,0.275080952,0.286852508,0.984664167,0.512577333,,
12/17/2021,P1,Conventional,0.275219171,0.260023396,0.56507075,0.400693417,,
12/17/2021,P2,Conventional,0.299903363,0.261420303,0.859171542,0.548246139,,
12/17/2021,P3,Diverse,0.232948568,0.269267376,0.671346625,0.449137319,,
12/17/2021,P4,Diverse,0.267152181,0.285761861,0.9944805,0.514049944,,
12/18/2021,P1,Conventional,0.269125696,0.256121214,0.550472736,0.399281611,,
12/18/2021,P2,Conventional,0.292576982,0.257099964,0.842110833,0.547992847,,
12/18/2021,P3,Diverse,0.228158965,0.265645655,0.663259375,0.448812014,,
12/18/2021,P4,Diverse,0.260488186,0.28251719,0.976849722,0.513905222,,
12/19/2021,P1,Conventional,0.267878882,0.254591115,0.538486611,0.399653236,,
12/19/2021,P2,Conventional,0.292451456,0.255041953,0.825505347,0.546191472,,
12/19/2021,P3,Diverse,0.226538327,0.263888517,0.652190222,0.446267931,,
12/19/2021,P4,Diverse,0.258677155,0.280846371,0.961354778,0.5135,,
12/20/2021,P1,Conventional,0.264921957,0.253440962,0.531251708,0.397690972,,
12/20/2021,P2,Conventional,0.290043792,0.253282852,0.81697925,0.544793694,,
12/20/2021,P3,Diverse,0.223556888,0.262649698,0.645968486,0.448027069,,
12/20/2021,P4,Diverse,0.256170161,0.279740724,0.952236222,0.5135,,
12/21/2021,P1,Conventional,0.265634598,0.25298937,0.527368528,0.396054167,,
12/21/2021,P2,Conventional,0.291543356,0.252564225,0.811015236,0.540864014,,
12/21/2021,P3,Diverse,0.223273334,0.261806223,0.640948958,0.444418028,,
12/21/2021,P4,Diverse,0.256312265,0.279041187,0.942306444,0.513355833,,
12/22/2021,P1,Conventional,0.266581467,0.252882321,0.523616653,0.39559375,,
12/22/2021,P2,Conventional,0.291365956,0.252109367,0.806365333,0.538455944,,
12/22/2021,P3,Diverse,0.223155154,0.261230922,0.636608722,0.438964042,,
12/22/2021,P4,Diverse,0.256666988,0.27870971,0.93744,0.508178278,,
12/23/2021,P1,Conventional,,,,,,
12/23/2021,P2,Conventional,,,,,,
12/23/2021,P3,Diverse,,,,,,
12/23/2021,P4,Diverse,,,,,,
12/24/2021,P1,Conventional,,,,,,
12/24/2021,P2,Conventional,,,,,,
12/24/2021,P3,Diverse,,,,,,
12/24/2021,P4,Diverse,,,,,,
12/25/2021,P1,Conventional,,,,,,
12/25/2021,P2,Conventional,,,,,,
12/25/2021,P3,Diverse,,,,,,
12/25/2021,P4,Diverse,,,,,,
12/26/2021,P1,Conventional,,,,,,
12/26/2021,P2,Conventional,,,,,,
12/26/2021,P3,Diverse,,,,,,
12/26/2021,P4,Diverse,,,,,,
12/27/2021,P1,Conventional,,,,,,
12/27/2021,P2,Conventional,,,,,,
12/27/2021,P3,Diverse,,,,,,
12/27/2021,P4,Diverse,,,,,,
12/28/2021,P1,Conventional,,,,,,
12/28/2021,P2,Conventional,,,,,,
12/28/2021,P3,Diverse,,,,,,
12/28/2021,P4,Diverse,,,,,,
12/29/2021,P1,Conventional,,,,,,
12/29/2021,P2,Conventional,,,,,,
12/29/2021,P3,Diverse,,,,,,
12/29/2021,P4,Diverse,,,,,,
12/30/2021,P1,Conventional,,,,,,
12/30/2021,P2,Conventional,,,,,,
12/30/2021,P3,Diverse,,,,,,
12/30/2021,P4,Diverse,,,,,,
12/31/2021,P1,Conventional,,,,,,
12/31/2021,P2,Conventional,,,,,,
12/31/2021,P3,Diverse,,,,,,
12/31/2021,P4,Diverse,,,,,,
1/1/2022,P1,Conventional,,,0.527792375,0.393718125,,
1/1/2022,P2,Conventional,,,0.806490236,0.539369583,,
1/1/2022,P3,Diverse,,,0.637005125,0.444593014,,
1/1/2022,P4,Diverse,,,0.9337005,0.475496042,,
1/2/2022,P1,Conventional,0.273622842,0.25626769,0.525075681,0.394891875,,
1/2/2022,P2,Conventional,0.27964044,0.254571686,0.805308181,0.540389931,,
1/2/2022,P3,Diverse,0.233556485,0.267861206,0.636301792,0.444754875,,
1/2/2022,P4,Diverse,0.266675594,0.281957704,0.932738222,0.476053264,,
1/3/2022,P1,Conventional,0.267163094,0.253015002,0.517887375,0.3959,,
1/3/2022,P2,Conventional,0.27439551,0.252230147,0.797617542,0.541129931,,
1/3/2022,P3,Diverse,0.229909241,0.265507367,0.630824333,0.445659722,,
1/3/2022,P4,Diverse,0.259302101,0.280093617,0.925131222,0.476819667,,
1/4/2022,P1,Conventional,0.261164036,0.250830758,0.512678153,0.39495575,,
1/4/2022,P2,Conventional,0.269706129,0.250256197,0.792078056,0.540168111,,
1/4/2022,P3,Diverse,0.22429382,0.263328208,0.627354889,0.444889736,,
1/4/2022,P4,Diverse,0.252364184,0.278467566,0.918930889,0.476638347,,
1/5/2022,P1,Conventional,0.260557231,0.249819473,0.511162833,0.390678028,,
1/5/2022,P2,Conventional,0.270813433,0.249435974,0.789449972,0.536342181,,
1/5/2022,P3,Diverse,0.220271046,0.26151498,0.626195264,0.440649417,,
1/5/2022,P4,Diverse,0.249835003,0.277346591,0.913778833,0.4739795,,
1/6/2022,P1,Conventional,0.258074953,0.249310086,0.506231625,0.390448833,,
1/6/2022,P2,Conventional,0.26632998,0.248705059,0.782558958,0.531149111,,
1/6/2022,P3,Diverse,0.216966117,0.260023232,0.619639042,0.431068236,,
1/6/2022,P4,Diverse,0.24701895,0.276575166,0.911304222,0.471826569,,
1/7/2022,P1,Conventional,0.24908288,0.247442536,0.501707708,0.389206389,,
1/7/2022,P2,Conventional,0.257833015,0.246867266,0.777107611,0.526857931,,
1/7/2022,P3,Diverse,0.209399923,0.258186962,0.614467042,0.423070125,,
1/7/2022,P4,Diverse,0.238175112,0.275519339,0.904431389,0.466959319,,
1/8/2022,P1,Conventional,0.231600284,0.245265312,0.496506111,0.387118236,,
1/8/2022,P2,Conventional,0.242866167,0.245172985,0.772778472,0.523746139,,
1/8/2022,P3,Diverse,0.19798989,0.256425402,0.609127514,0.425151611,,
1/8/2022,P4,Diverse,0.219675906,0.274027541,0.900262944,0.458512625,,
1/9/2022,P1,Conventional,0.226287385,0.243638,0.494842736,0.390859111,,
1/9/2022,P2,Conventional,0.240386946,0.244014398,0.768549569,0.523252,,
1/9/2022,P3,Diverse,0.189917624,0.254673733,0.607077278,0.448262764,,
1/9/2022,P4,Diverse,0.213740818,0.27264345,0.895576167,0.459910264,,
1/10/2022,P1,Conventional,0.226320385,0.243377366,0.492334417,0.384503694,,
1/10/2022,P2,Conventional,0.236675418,0.243242584,0.764734597,0.520020694,,
1/10/2022,P3,Diverse,0.184982726,0.252968738,0.602517806,0.402674292,,
1/10/2022,P4,Diverse,0.21386194,0.271900703,0.888534778,0.451799597,,
1/11/2022,P1,Conventional,0.18644077,0.241379761,0.490085292,0.381837028,,
1/11/2022,P2,Conventional,0.207618143,0.241257423,0.758018917,0.516306889,,
1/11/2022,P3,Diverse,0.162003245,0.251155248,0.596607833,0.38815275,,
1/11/2022,P4,Diverse,0.187730305,0.269954211,0.877064667,0.445700208,,
1/12/2022,P1,Conventional,0.157589943,0.238870544,0.487925917,0.38407775,,
1/12/2022,P2,Conventional,0.18900776,0.239349931,0.751158764,0.515613083,,
1/12/2022,P3,Diverse,0.144373124,0.248833302,0.5953665,0.429776736,,
1/12/2022,P4,Diverse,0.165486034,0.267478876,0.8709125,0.444189097,,
1/13/2022,P1,Conventional,0.164347795,0.238727503,0.485855486,0.379579056,,
1/13/2022,P2,Conventional,0.196102338,0.238907755,0.750223542,0.509406889,,
1/13/2022,P3,Diverse,0.146349443,0.247100631,0.592038875,0.379700125,,
1/13/2022,P4,Diverse,0.173082488,0.266266404,0.867230556,0.442289056,,
1/14/2022,P1,Conventional,0.160493122,0.23903658,0.483297903,0.372917972,,
1/14/2022,P2,Conventional,0.197707544,0.238985798,0.747125917,0.505944653,,
1/14/2022,P3,Diverse,0.145392368,0.246427069,0.587811653,0.361286125,,
1/14/2022,P4,Diverse,0.167889748,0.265551688,0.859480167,0.437350083,,
1/15/2022,P1,Conventional,0.09771344,0.234372489,0.479278417,0.368256528,,
1/15/2022,P2,Conventional,0.144264583,0.236841759,0.736813931,0.496551181,,
1/15/2022,P3,Diverse,0.109612698,0.244115108,0.582968056,0.357204236,,
1/15/2022,P4,Diverse,0.096652955,0.26339998,0.854383278,0.432341625,,
1/16/2022,P1,Conventional,0.076280452,0.207380352,0.475538444,0.368702306,,
1/16/2022,P2,Conventional,0.097624057,0.23048379,0.729237042,0.497743458,,
1/16/2022,P3,Diverse,0.074982092,0.236555303,0.580423278,0.359645569,,
1/16/2022,P4,Diverse,0.080075501,0.256481448,0.846654611,0.430758028,,
1/17/2022,P1,Conventional,0.079696709,0.185510064,0.472589028,0.369720056,,
1/17/2022,P2,Conventional,0.093258577,0.224704999,0.718003903,0.495673542,,
1/17/2022,P3,Diverse,0.073546836,0.226864653,0.580560847,0.373331778,,
1/17/2022,P4,Diverse,0.08427049,0.245608893,0.839215111,0.429841181,,
1/18/2022,P1,Conventional,0.084936628,0.190144013,0.469262194,0.359157458,,
1/18/2022,P2,Conventional,0.097897551,0.226367331,0.712552264,0.481660083,,
1/18/2022,P3,Diverse,0.076436496,0.225167365,0.573585667,0.351297222,,
1/18/2022,P4,Diverse,0.089878085,0.243258935,0.833992722,0.426223444,,
1/19/2022,P1,Conventional,0.088977527,0.200315415,0.468251958,0.357377431,,
1/19/2022,P2,Conventional,0.103193257,0.22898989,0.711387194,0.476139875,,
1/19/2022,P3,Diverse,0.079527721,0.226938531,0.568886708,0.349438444,,
1/19/2022,P4,Diverse,0.094489922,0.245505725,0.829332833,0.423225903,,
1/20/2022,P1,Conventional,0.090924057,0.213921905,0.465532111,0.350378222,,
1/20/2022,P2,Conventional,0.107262391,0.231422353,0.71017375,0.466971611,,
1/20/2022,P3,Diverse,0.078809446,0.229627492,0.564739958,0.342441764,,
1/20/2022,P4,Diverse,0.094964209,0.248491721,0.829187278,0.418347528,,
1/21/2022,P1,Conventional,0.086799207,0.215335236,0.464525542,0.347979042,,
1/21/2022,P2,Conventional,0.099936291,0.230487102,0.705843653,0.462200722,,
1/21/2022,P3,Diverse,0.071600868,0.229251173,0.5599585,0.338949639,,
1/21/2022,P4,Diverse,0.088472672,0.24755725,0.827806722,0.415598028,,
1/22/2022,P1,Conventional,0.084232918,0.195628119,0.463603528,0.349521514,,
1/22/2022,P2,Conventional,0.091891383,0.225731428,0.704179944,0.462477333,,
1/22/2022,P3,Diverse,0.067191125,0.222747893,0.558317708,0.339925306,,
1/22/2022,P4,Diverse,0.085563809,0.239821981,0.821063722,0.413887042,,
1/23/2022,P1,Conventional,0.086009083,0.185227752,0.462269597,0.349665625,,
1/23/2022,P2,Conventional,0.092587165,0.223499207,0.698078167,0.461875833,,
1/23/2022,P3,Diverse,0.068569607,0.217567252,0.558047097,0.339009958,,
1/23/2022,P4,Diverse,0.087984018,0.232966281,0.817844778,0.412935,,
1/24/2022,P1,Conventional,0.084926735,0.182375516,0.460799472,0.348870125,,
1/24/2022,P2,Conventional,0.090641887,0.221956696,0.694985903,0.457416292,,
1/24/2022,P3,Diverse,0.067716523,0.214067111,0.557296514,0.337286917,,
1/24/2022,P4,Diverse,0.086664188,0.228739637,0.812616167,0.412075417,,
1/25/2022,P1,Conventional,0.086807638,0.180343852,0.46068975,0.344498736,,
1/25/2022,P2,Conventional,0.092311913,0.221191323,0.693734722,0.452197639,,
1/25/2022,P3,Diverse,0.069580333,0.21109515,0.554461861,0.333444292,,
1/25/2022,P4,Diverse,0.089144627,0.225321337,0.810315389,0.409475861,,
1/26/2022,P1,Conventional,0.087696169,0.184259531,0.458511514,0.341044528,,
1/26/2022,P2,Conventional,0.093375643,0.222729638,0.689322431,0.446295458,,
1/26/2022,P3,Diverse,0.070122623,0.2118188,0.548813194,0.330077069,,
1/26/2022,P4,Diverse,0.089950526,0.22677075,0.807332,0.406843903,,
1/27/2022,P1,Conventional,0.087341452,0.185086578,0.456828,0.340793986,,
1/27/2022,P2,Conventional,0.092940121,0.223023377,0.686796125,0.447241319,,
1/27/2022,P3,Diverse,0.06975577,0.211722821,0.546607917,0.328598819,,
1/27/2022,P4,Diverse,0.089721385,0.227122287,0.807332,0.405305694,,
1/28/2022,P1,Conventional,0.087603717,0.186052904,0.456828,0.338201292,,
1/28/2022,P2,Conventional,0.092371271,0.222409773,0.686065736,0.444944431,,
1/28/2022,P3,Diverse,0.069696351,0.211562443,0.544497,0.327111972,,
1/28/2022,P4,Diverse,0.089945958,0.226697433,0.806830333,0.403150764,,
1/29/2022,P1,Conventional,0.084375352,0.181900205,0.456636861,0.337358,,
1/29/2022,P2,Conventional,0.085578834,0.216093209,0.684441292,0.440138417,,
1/29/2022,P3,Diverse,0.066066084,0.207419404,0.542597389,0.326072569,,
1/29/2022,P4,Diverse,0.084960433,0.221419249,0.804680333,0.400911708,,
1/30/2022,P1,Conventional,0.083126306,0.168744455,0.456049986,0.336765667,,
1/30/2022,P2,Conventional,0.082675627,0.203588338,0.680338292,0.437429833,,
1/30/2022,P3,Diverse,0.064828791,0.194980278,0.540197667,0.324253292,,
1/30/2022,P4,Diverse,0.083614729,0.202611676,0.802243667,0.399357333,,
1/31/2022,P1,Conventional,0.084721504,0.165577513,0.453118139,0.333160319,,
1/31/2022,P2,Conventional,0.083831703,0.195455822,0.676396972,0.432877097,,
1/31/2022,P3,Diverse,0.066104827,0.186969561,0.537449222,0.321661611,,
1/31/2022,P4,Diverse,0.085395742,0.191702778,0.798492611,0.396169319,,
2/1/2022,P1,Conventional,0.085020868,0.1657319,0.452029778,0.332240236,,
2/1/2022,P2,Conventional,0.083728105,0.188596549,0.672677889,0.427321931,,
2/1/2022,P3,Diverse,0.066157353,0.182739962,0.536062056,0.320478,,
2/1/2022,P4,Diverse,0.08548931,0.187060223,0.795710389,0.393794681,,
2/2/2022,P1,Conventional,0.088937814,0.167382886,0.450833556,0.330136417,,
2/2/2022,P2,Conventional,0.087916238,0.188104556,0.67524125,0.425548708,,
2/2/2022,P3,Diverse,0.069420098,0.181758493,0.533029833,0.319009597,,
2/2/2022,P4,Diverse,0.090479814,0.185923067,0.792932944,0.391300347,,
2/3/2022,P1,Conventional,0.094397321,0.172579604,0.449965,0.327767444,,
