date,Year,DOY,Plot,rotation,N2O_(g_N/ha/d)
4/3/2022,2022,93,P4,Diverse,4.00678186
4/4/2022,2022,94,P1,Conventional,5.85752342
4/4/2022,2022,94,P2,Conventional,7.68973306
4/4/2022,2022,94,P3,Diverse,7.31533421
4/4/2022,2022,94,P4,Diverse,4.87393114
4/5/2022,2022,95,P1,Conventional,4.80554899
4/5/2022,2022,95,P2,Conventional,7.03402963
4/5/2022,2022,95,P3,Diverse,5.80360896
4/5/2022,2022,95,P4,Diverse,7.81259299
4/6/2022,2022,96,P1,Conventional,1.98468144
4/6/2022,2022,96,P2,Conventional,5.35301482
4/6/2022,2022,96,P3,Diverse,6.60419654
4/6/2022,2022,96,P4,Diverse,9.34689629
4/7/2022,2022,97,P1,Conventional,5.10824966
4/7/2022,2022,97,P2,Conventional,3.22132637
4/7/2022,2022,97,P3,Diverse,6.91792877
4/7/2022,2022,97,P4,Diverse,6.23970432
4/8/2022,2022,98,P1,Conventional,4.49281382
4/8/2022,2022,98,P2,Conventional,2.16241315
4/8/2022,2022,98,P3,Diverse,6.95388845
4/8/2022,2022,98,P4,Diverse,3.55825958
4/9/2022,2022,99,P1,Conventional,2.88991325
4/9/2022,2022,99,P2,Conventional,4.20452035
4/9/2022,2022,99,P3,Diverse,5.10778742
4/9/2022,2022,99,P4,Diverse,3.98750515
4/10/2022,2022,100,P1,Conventional,4.36379962
4/10/2022,2022,100,P2,Conventional,3.08423203
4/10/2022,2022,100,P3,Diverse,1.8417888
4/10/2022,2022,100,P4,Diverse,3.71152022
4/11/2022,2022,101,P1,Conventional,2.05121981
4/11/2022,2022,101,P2,Conventional,3.63152074
4/11/2022,2022,101,P3,Diverse,2.31495581
4/11/2022,2022,101,P4,Diverse,1.9039199
4/12/2022,2022,102,P1,Conventional,NA
4/12/2022,2022,102,P2,Conventional,-0.34944739
4/12/2022,2022,102,P3,Diverse,4.81630493
4/12/2022,2022,102,P4,Diverse,6.28058362
4/13/2022,2022,103,P1,Conventional,4.37363798
4/13/2022,2022,103,P2,Conventional,2.89299082
4/13/2022,2022,103,P3,Diverse,4.19077757
4/13/2022,2022,103,P4,Diverse,6.1349832
4/14/2022,2022,104,P1,Conventional,1.844424
4/14/2022,2022,104,P2,Conventional,9.43970198
4/14/2022,2022,104,P3,Diverse,8.40039638
4/14/2022,2022,104,P4,Diverse,7.52779872
4/15/2022,2022,105,P1,Conventional,9.56229062
4/15/2022,2022,105,P2,Conventional,8.80160861
4/15/2022,2022,105,P3,Diverse,11.97462614
4/15/2022,2022,105,P4,Diverse,8.04903005
4/16/2022,2022,106,P1,Conventional,4.87690762
4/16/2022,2022,106,P2,Conventional,4.1283527
4/16/2022,2022,106,P3,Diverse,5.23452845
4/16/2022,2022,106,P4,Diverse,1.83568205
4/17/2022,2022,107,P1,Conventional,4.20515194
4/17/2022,2022,107,P2,Conventional,7.61675011
4/17/2022,2022,107,P3,Diverse,6.8014607
4/17/2022,2022,107,P4,Diverse,8.32206355
4/18/2022,2022,108,P1,Conventional,0.67767494
4/18/2022,2022,108,P2,Conventional,1.41030806
4/18/2022,2022,108,P3,Diverse,8.16070896
4/18/2022,2022,108,P4,Diverse,7.99404682
4/19/2022,2022,109,P1,Conventional,4.90885056
4/19/2022,2022,109,P2,Conventional,6.47671421
4/19/2022,2022,109,P3,Diverse,8.25517786
4/19/2022,2022,109,P4,Diverse,9.83825654
4/20/2022,2022,110,P1,Conventional,4.23669398
4/20/2022,2022,110,P2,Conventional,6.02337773
4/20/2022,2022,110,P3,Diverse,5.58417802
4/20/2022,2022,110,P4,Diverse,5.26036464
4/21/2022,2022,111,P1,Conventional,2.54812435
4/21/2022,2022,111,P2,Conventional,5.1705864
4/21/2022,2022,111,P3,Diverse,4.70495347
4/21/2022,2022,111,P4,Diverse,2.64716035
4/22/2022,2022,112,P1,Conventional,-0.02293747
4/22/2022,2022,112,P2,Conventional,4.67373629
4/22/2022,2022,112,P3,Diverse,9.74323814
4/22/2022,2022,112,P4,Diverse,2.89612282
4/23/2022,2022,113,P1,Conventional,1.9681488
4/23/2022,2022,113,P2,Conventional,3.87226224
4/23/2022,2022,113,P3,Diverse,2.33787514
4/23/2022,2022,113,P4,Diverse,2.94426662
4/24/2022,2022,114,P1,Conventional,5.2046185
4/24/2022,2022,114,P2,Conventional,3.23927424
4/24/2022,2022,114,P3,Diverse,6.43782989
4/24/2022,2022,114,P4,Diverse,5.36892797
4/25/2022,2022,115,P1,Conventional,2.85423523
4/25/2022,2022,115,P2,Conventional,-0.17715283
4/25/2022,2022,115,P3,Diverse,3.80776205
4/25/2022,2022,115,P4,Diverse,3.91186714
4/26/2022,2022,116,P1,Conventional,2.45637014
4/26/2022,2022,116,P2,Conventional,3.87300442
4/26/2022,2022,116,P3,Diverse,4.2655896
4/26/2022,2022,116,P4,Diverse,4.42916554
4/27/2022,2022,117,P1,Conventional,3.16902067
4/27/2022,2022,117,P2,Conventional,2.13962947
4/27/2022,2022,117,P3,Diverse,6.83087299
4/27/2022,2022,117,P4,Diverse,2.94956813
4/28/2022,2022,118,P1,Conventional,4.63698778
4/28/2022,2022,118,P2,Conventional,2.60409254
4/28/2022,2022,118,P3,Diverse,9.98363923
4/28/2022,2022,118,P4,Diverse,9.48902342
4/29/2022,2022,119,P1,Conventional,6.42480509
4/29/2022,2022,119,P2,Conventional,3.20608195
4/29/2022,2022,119,P3,Diverse,5.38785302
4/29/2022,2022,119,P4,Diverse,4.40944819
4/30/2022,2022,120,P1,Conventional,1.13846947
4/30/2022,2022,120,P2,Conventional,1.27866902
4/30/2022,2022,120,P3,Diverse,2.66927875
4/30/2022,2022,120,P4,Diverse,3.97357488
5/1/2022,2022,121,P1,Conventional,0.99937066
5/1/2022,2022,121,P2,Conventional,0.72485539
5/1/2022,2022,121,P3,Diverse,2.8211449
5/1/2022,2022,121,P4,Diverse,3.03004282
5/2/2022,2022,122,P1,Conventional,2.39481878
5/2/2022,2022,122,P2,Conventional,4.28310202
5/2/2022,2022,122,P3,Diverse,3.5399065
5/2/2022,2022,122,P4,Diverse,3.43040227
5/3/2022,2022,123,P1,Conventional,3.41953834
5/3/2022,2022,123,P2,Conventional,4.75398288
5/3/2022,2022,123,P3,Diverse,8.28746381
5/3/2022,2022,123,P4,Diverse,3.51271901
5/4/2022,2022,124,P1,Conventional,4.1071104
5/4/2022,2022,124,P2,Conventional,6.26025629
5/4/2022,2022,124,P3,Diverse,5.7581064
5/4/2022,2022,124,P4,Diverse,8.30132582
5/5/2022,2022,125,P1,Conventional,6.65857238
5/5/2022,2022,125,P2,Conventional,0.19478362
5/5/2022,2022,125,P3,Diverse,5.18136048
5/5/2022,2022,125,P4,Diverse,4.04620531
5/6/2022,2022,126,P1,Conventional,3.51321494
5/6/2022,2022,126,P2,Conventional,4.24228061
5/6/2022,2022,126,P3,Diverse,3.85631021
5/6/2022,2022,126,P4,Diverse,2.76929971
5/7/2022,2022,127,P1,Conventional,6.67919606
5/7/2022,2022,127,P2,Conventional,5.59939738
5/7/2022,2022,127,P3,Diverse,6.27454598
5/7/2022,2022,127,P4,Diverse,5.46174662
5/8/2022,2022,128,P1,Conventional,2.29396406
5/8/2022,2022,128,P2,Conventional,3.40791926
5/8/2022,2022,128,P3,Diverse,3.8415168
5/8/2022,2022,128,P4,Diverse,2.4148057
5/9/2022,2022,129,P1,Conventional,3.23560397
5/9/2022,2022,129,P2,Conventional,0.52499837
5/9/2022,2022,129,P3,Diverse,0.23357117
5/9/2022,2022,129,P4,Diverse,2.32181251
5/10/2022,2022,130,P1,Conventional,6.45949814
5/10/2022,2022,130,P2,Conventional,4.23291571
5/10/2022,2022,130,P3,Diverse,1.57125312
5/10/2022,2022,130,P4,Diverse,1.87262755
5/11/2022,2022,131,P1,Conventional,8.02108138
5/11/2022,2022,131,P2,Conventional,7.4596801
5/11/2022,2022,131,P3,Diverse,7.34261501
5/11/2022,2022,131,P4,Diverse,5.53281926
5/12/2022,2022,132,P1,Conventional,5.88078835
5/12/2022,2022,132,P2,Conventional,9.40020854
5/12/2022,2022,132,P3,Diverse,3.51333677
5/12/2022,2022,132,P4,Diverse,6.17811667
5/13/2022,2022,133,P1,Conventional,3.75004771
5/13/2022,2022,133,P2,Conventional,3.66125616
5/13/2022,2022,133,P3,Diverse,4.11929885
5/13/2022,2022,133,P4,Diverse,7.90969622
5/14/2022,2022,134,P1,Conventional,3.40701034
5/14/2022,2022,134,P2,Conventional,1.74828154
5/14/2022,2022,134,P3,Diverse,2.46450989
5/14/2022,2022,134,P4,Diverse,6.5243327
5/15/2022,2022,135,P1,Conventional,2.15900986
5/15/2022,2022,135,P2,Conventional,4.21600032
5/15/2022,2022,135,P3,Diverse,7.12327824
5/15/2022,2022,135,P4,Diverse,5.76160214
5/16/2022,2022,136,P1,Conventional,3.0381817
5/16/2022,2022,136,P2,Conventional,7.62870442
5/16/2022,2022,136,P3,Diverse,6.54642691
5/16/2022,2022,136,P4,Diverse,4.24524154
5/17/2022,2022,137,P1,Conventional,3.48575962
5/17/2022,2022,137,P2,Conventional,4.71151987
5/17/2022,2022,137,P3,Diverse,6.0362375
5/17/2022,2022,137,P4,Diverse,4.61553293
5/18/2022,2022,138,P1,Conventional,NA
5/18/2022,2022,138,P2,Conventional,NA
5/18/2022,2022,138,P3,Diverse,NA
5/18/2022,2022,138,P4,Diverse,NA
5/19/2022,2022,139,P1,Conventional,1.82704205
5/19/2022,2022,139,P2,Conventional,3.86639741
5/19/2022,2022,139,P3,Diverse,-0.08918899
5/19/2022,2022,139,P4,Diverse,NA
5/20/2022,2022,140,P1,Conventional,3.18354624
5/20/2022,2022,140,P2,Conventional,3.96115661
5/20/2022,2022,140,P3,Diverse,7.95595565
5/20/2022,2022,140,P4,Diverse,8.3289384
5/21/2022,2022,141,P1,Conventional,9.76713466
5/21/2022,2022,141,P2,Conventional,14.4574511
5/21/2022,2022,141,P3,Diverse,4.13106739
5/21/2022,2022,141,P4,Diverse,4.69530691
5/22/2022,2022,142,P1,Conventional,8.57604413
5/22/2022,2022,142,P2,Conventional,8.13571517
5/22/2022,2022,142,P3,Diverse,11.9078951
5/22/2022,2022,142,P4,Diverse,15.75679478
5/23/2022,2022,143,P1,Conventional,5.3991049
5/23/2022,2022,143,P2,Conventional,4.05683683
5/23/2022,2022,143,P3,Diverse,5.59214582
5/23/2022,2022,143,P4,Diverse,6.20355888
5/24/2022,2022,144,P1,Conventional,4.90436726
5/24/2022,2022,144,P2,Conventional,5.69833488
5/24/2022,2022,144,P3,Diverse,8.49884054
5/24/2022,2022,144,P4,Diverse,8.50148179
5/25/2022,2022,145,P1,Conventional,3.56702314
5/25/2022,2022,145,P2,Conventional,4.49600976
5/25/2022,2022,145,P3,Diverse,5.05375027
5/25/2022,2022,145,P4,Diverse,5.58730397
5/26/2022,2022,146,P1,Conventional,3.52958342
5/26/2022,2022,146,P2,Conventional,3.34652688
5/26/2022,2022,146,P3,Diverse,4.9386456
5/26/2022,2022,146,P4,Diverse,7.54830922
5/27/2022,2022,147,P1,Conventional,2.52860746
5/27/2022,2022,147,P2,Conventional,2.09569939
5/27/2022,2022,147,P3,Diverse,5.3370049
5/27/2022,2022,147,P4,Diverse,3.64074739
5/28/2022,2022,148,P1,Conventional,7.52250931
5/28/2022,2022,148,P2,Conventional,5.37319786
5/28/2022,2022,148,P3,Diverse,18.9318073
5/28/2022,2022,148,P4,Diverse,15.97647715
5/29/2022,2022,149,P1,Conventional,NA
5/29/2022,2022,149,P2,Conventional,10.39793501
5/29/2022,2022,149,P3,Diverse,13.21443936
5/29/2022,2022,149,P4,Diverse,14.8149095
5/30/2022,2022,150,P1,Conventional,NA
5/30/2022,2022,150,P2,Conventional,4.86417312
5/30/2022,2022,150,P3,Diverse,9.10597421
5/30/2022,2022,150,P4,Diverse,7.92307094
5/31/2022,2022,151,P1,Conventional,NA
5/31/2022,2022,151,P2,Conventional,6.23199658
5/31/2022,2022,151,P3,Diverse,7.51789382
5/31/2022,2022,151,P4,Diverse,8.23594608
6/1/2022,2022,152,P1,Conventional,5.66327549
6/1/2022,2022,152,P2,Conventional,5.4979007
6/1/2022,2022,152,P3,Diverse,6.5357496
6/1/2022,2022,152,P4,Diverse,4.1093568
6/2/2022,2022,153,P1,Conventional,-1.24014845
6/2/2022,2022,153,P2,Conventional,-1.30557917
6/2/2022,2022,153,P3,Diverse,3.52681517
6/2/2022,2022,153,P4,Diverse,1.15024838
6/3/2022,2022,154,P1,Conventional,3.77859514
6/3/2022,2022,154,P2,Conventional,-1.02381667
6/3/2022,2022,154,P3,Diverse,4.73328576
6/3/2022,2022,154,P4,Diverse,2.39968051
6/4/2022,2022,155,P1,Conventional,-1.20235795
6/4/2022,2022,155,P2,Conventional,0.58826909
6/4/2022,2022,155,P3,Diverse,-0.18827251
6/4/2022,2022,155,P4,Diverse,-2.17088035
6/5/2022,2022,156,P1,Conventional,-1.63346717
6/5/2022,2022,156,P2,Conventional,2.13369638
6/5/2022,2022,156,P3,Diverse,-1.36929744
6/5/2022,2022,156,P4,Diverse,2.67795158
6/6/2022,2022,157,P1,Conventional,0.7689695
6/6/2022,2022,157,P2,Conventional,-0.53707968
6/6/2022,2022,157,P3,Diverse,-0.44180986
6/6/2022,2022,157,P4,Diverse,3.01355424
6/7/2022,2022,158,P1,Conventional,5.43761856
6/7/2022,2022,158,P2,Conventional,6.7790183
6/7/2022,2022,158,P3,Diverse,8.56792598
6/7/2022,2022,158,P4,Diverse,5.66047008
6/8/2022,2022,159,P1,Conventional,7.35270739
6/8/2022,2022,159,P2,Conventional,4.33031011
6/8/2022,2022,159,P3,Diverse,7.13961475
6/8/2022,2022,159,P4,Diverse,8.30187014
6/9/2022,2022,160,P1,Conventional,3.63674189
6/9/2022,2022,160,P2,Conventional,3.81747341
6/9/2022,2022,160,P3,Diverse,5.287896
6/9/2022,2022,160,P4,Diverse,3.0316369
6/10/2022,2022,161,P1,Conventional,2.22374592
6/10/2022,2022,161,P2,Conventional,3.85476538
6/10/2022,2022,161,P3,Diverse,6.48474336
6/10/2022,2022,161,P4,Diverse,3.28616957
6/11/2022,2022,162,P1,Conventional,2.82853037
6/11/2022,2022,162,P2,Conventional,1.78658698
6/11/2022,2022,162,P3,Diverse,-0.95255914
6/11/2022,2022,162,P4,Diverse,0.03875818
6/12/2022,2022,163,P1,Conventional,3.92432602
6/12/2022,2022,163,P2,Conventional,1.49156899
6/12/2022,2022,163,P3,Diverse,-0.52252819
6/12/2022,2022,163,P4,Diverse,2.81450246
6/13/2022,2022,164,P1,Conventional,-0.19564502
6/13/2022,2022,164,P2,Conventional,3.65540774
6/13/2022,2022,164,P3,Diverse,0.72974131
6/13/2022,2022,164,P4,Diverse,8.65888445
6/14/2022,2022,165,P1,Conventional,3.30777216
6/14/2022,2022,165,P2,Conventional,3.75159946
6/14/2022,2022,165,P3,Diverse,4.25786717
6/14/2022,2022,165,P4,Diverse,3.84952003
6/15/2022,2022,166,P1,Conventional,3.02652461
6/15/2022,2022,166,P2,Conventional,2.87090006
6/15/2022,2022,166,P3,Diverse,2.48994605
6/15/2022,2022,166,P4,Diverse,4.36170355
6/16/2022,2022,167,P1,Conventional,0.33606317
6/16/2022,2022,167,P2,Conventional,7.50506342
6/16/2022,2022,167,P3,Diverse,5.54973034
6/16/2022,2022,167,P4,Diverse,5.83974058
6/17/2022,2022,168,P1,Conventional,5.5253569
6/17/2022,2022,168,P2,Conventional,5.95737331
6/17/2022,2022,168,P3,Diverse,9.40950432
6/17/2022,2022,168,P4,Diverse,9.80886154
6/18/2022,2022,169,P1,Conventional,1.91132525
6/18/2022,2022,169,P2,Conventional,-4.55215594
6/18/2022,2022,169,P3,Diverse,-0.86324486
6/18/2022,2022,169,P4,Diverse,3.54400099
6/19/2022,2022,170,P1,Conventional,1.17434966
6/19/2022,2022,170,P2,Conventional,3.18177331
6/19/2022,2022,170,P3,Diverse,4.61773958
6/19/2022,2022,170,P4,Diverse,0.76524221
6/20/2022,2022,171,P1,Conventional,1.57235904
6/20/2022,2022,171,P2,Conventional,4.97737267
6/20/2022,2022,171,P3,Diverse,6.54429283
6/20/2022,2022,171,P4,Diverse,3.39350083
6/21/2022,2022,172,P1,Conventional,3.77299037
6/21/2022,2022,172,P2,Conventional,3.71484403
6/21/2022,2022,172,P3,Diverse,6.82379597
6/21/2022,2022,172,P4,Diverse,5.12752896
6/22/2022,2022,173,P1,Conventional,4.36933094
6/22/2022,2022,173,P2,Conventional,3.17900333
6/22/2022,2022,173,P3,Diverse,7.98613862
6/22/2022,2022,173,P4,Diverse,4.16066112
6/23/2022,2022,174,P1,Conventional,4.19180314
6/23/2022,2022,174,P2,Conventional,3.06306749
6/23/2022,2022,174,P3,Diverse,1.3625496
6/23/2022,2022,174,P4,Diverse,5.78996554
6/24/2022,2022,175,P1,Conventional,2.25292579
6/24/2022,2022,175,P2,Conventional,4.1796095
6/24/2022,2022,175,P3,Diverse,9.80349091
6/24/2022,2022,175,P4,Diverse,7.42796957
6/25/2022,2022,176,P1,Conventional,6.36996701
6/25/2022,2022,176,P2,Conventional,2.82645504
6/25/2022,2022,176,P3,Diverse,3.2379791
6/25/2022,2022,176,P4,Diverse,7.74359222
6/26/2022,2022,177,P1,Conventional,3.77538624
6/26/2022,2022,177,P2,Conventional,6.1993944
6/26/2022,2022,177,P3,Diverse,5.89551869
6/26/2022,2022,177,P4,Diverse,5.41354579
6/27/2022,2022,178,P1,Conventional,9.43557466
6/27/2022,2022,178,P2,Conventional,8.42978621
6/27/2022,2022,178,P3,Diverse,5.49398333
6/27/2022,2022,178,P4,Diverse,6.24779222
6/28/2022,2022,179,P1,Conventional,3.43643472
6/28/2022,2022,179,P2,Conventional,6.70481971
6/28/2022,2022,179,P3,Diverse,8.4045289
6/28/2022,2022,179,P4,Diverse,9.24608909
6/29/2022,2022,180,P1,Conventional,8.56435939
6/29/2022,2022,180,P2,Conventional,7.28403667
6/29/2022,2022,180,P3,Diverse,4.94862653
6/29/2022,2022,180,P4,Diverse,4.56186298
6/30/2022,2022,181,P1,Conventional,10.5358199
6/30/2022,2022,181,P2,Conventional,1.89952733
6/30/2022,2022,181,P3,Diverse,1.07036294
6/30/2022,2022,181,P4,Diverse,4.03049693
7/1/2022,2022,182,P1,Conventional,1.34919907
7/1/2022,2022,182,P2,Conventional,1.84489056
7/1/2022,2022,182,P3,Diverse,3.50972093
7/1/2022,2022,182,P4,Diverse,5.51590387
7/2/2022,2022,183,P1,Conventional,3.941892
7/2/2022,2022,183,P2,Conventional,3.60974448
7/2/2022,2022,183,P3,Diverse,3.20550739
7/2/2022,2022,183,P4,Diverse,6.44306486
7/3/2022,2022,184,P1,Conventional,6.27762269
7/3/2022,2022,184,P2,Conventional,13.0608599
7/3/2022,2022,184,P3,Diverse,11.2414919
7/3/2022,2022,184,P4,Diverse,11.80151856
7/4/2022,2022,185,P1,Conventional,5.23882339
7/4/2022,2022,185,P2,Conventional,3.28996771
7/4/2022,2022,185,P3,Diverse,4.78466698
7/4/2022,2022,185,P4,Diverse,7.03571616
7/5/2022,2022,186,P1,Conventional,7.65794477
7/5/2022,2022,186,P2,Conventional,9.6748007
7/5/2022,2022,186,P3,Diverse,6.61548298
7/5/2022,2022,186,P4,Diverse,6.09340234
7/6/2022,2022,187,P1,Conventional,5.99929373
7/6/2022,2022,187,P2,Conventional,11.24484336
7/6/2022,2022,187,P3,Diverse,7.4385769
7/6/2022,2022,187,P4,Diverse,6.09544742
7/7/2022,2022,188,P1,Conventional,4.14652003
7/7/2022,2022,188,P2,Conventional,8.56119283
7/7/2022,2022,188,P3,Diverse,5.7334703
7/7/2022,2022,188,P4,Diverse,14.38332854
7/8/2022,2022,189,P1,Conventional,-2.44952035
7/8/2022,2022,189,P2,Conventional,-3.09359693
7/8/2022,2022,189,P3,Diverse,-2.95666848
7/8/2022,2022,189,P4,Diverse,-0.91402128
7/9/2022,2022,190,P1,Conventional,3.27261946
7/9/2022,2022,190,P2,Conventional,-1.65186
7/9/2022,2022,190,P3,Diverse,-5.00070931
7/9/2022,2022,190,P4,Diverse,-4.26434285
7/10/2022,2022,191,P1,Conventional,1.03520678
7/10/2022,2022,191,P2,Conventional,1.94219251
7/10/2022,2022,191,P3,Diverse,-5.5332072
7/10/2022,2022,191,P4,Diverse,2.83557888
7/11/2022,2022,192,P1,Conventional,0.59476118
7/11/2022,2022,192,P2,Conventional,2.43991699
7/11/2022,2022,192,P3,Diverse,-3.36603082
7/11/2022,2022,192,P4,Diverse,2.24332502
7/12/2022,2022,193,P1,Conventional,-0.6839329
7/12/2022,2022,193,P2,Conventional,2.40073373
7/12/2022,2022,193,P3,Diverse,1.27102003
7/12/2022,2022,193,P4,Diverse,2.77766928
7/13/2022,2022,194,P1,Conventional,1.38542573
7/13/2022,2022,194,P2,Conventional,1.75746326
7/13/2022,2022,194,P3,Diverse,3.60472464
7/13/2022,2022,194,P4,Diverse,-3.93036019
7/14/2022,2022,195,P1,Conventional,3.87845194
7/14/2022,2022,195,P2,Conventional,1.14784646
7/14/2022,2022,195,P3,Diverse,-2.65866624
7/14/2022,2022,195,P4,Diverse,-0.33491837
7/15/2022,2022,196,P1,Conventional,5.47294925
7/15/2022,2022,196,P2,Conventional,3.20904288
7/15/2022,2022,196,P3,Diverse,-0.01355357
7/15/2022,2022,196,P4,Diverse,1.93507402
7/16/2022,2022,197,P1,Conventional,5.7016224
7/16/2022,2022,197,P2,Conventional,6.65077651
7/16/2022,2022,197,P3,Diverse,-0.32295802
7/16/2022,2022,197,P4,Diverse,9.75453494
7/17/2022,2022,198,P1,Conventional,1.06588224
7/17/2022,2022,198,P2,Conventional,-3.77936496
7/17/2022,2022,198,P3,Diverse,-3.4638071
7/17/2022,2022,198,P4,Diverse,-1.48574736
7/18/2022,2022,199,P1,Conventional,4.73951347
7/18/2022,2022,199,P2,Conventional,0.25791869
7/18/2022,2022,199,P3,Diverse,2.57283389
7/18/2022,2022,199,P4,Diverse,1.50896477
7/19/2022,2022,200,P1,Conventional,3.18780749
7/19/2022,2022,200,P2,Conventional,1.64527891
7/19/2022,2022,200,P3,Diverse,2.91727094
7/19/2022,2022,200,P4,Diverse,-0.06920208
7/20/2022,2022,201,P1,Conventional,3.3486791
7/20/2022,2022,201,P2,Conventional,3.91765334
7/20/2022,2022,201,P3,Diverse,-3.6141768
7/20/2022,2022,201,P4,Diverse,4.65207667
7/21/2022,2022,202,P1,Conventional,4.49273434
7/21/2022,2022,202,P2,Conventional,-0.4361135
7/21/2022,2022,202,P3,Diverse,-0.64259309
7/21/2022,2022,202,P4,Diverse,6.77073341
7/22/2022,2022,203,P1,Conventional,-0.81610675
7/22/2022,2022,203,P2,Conventional,-3.1849511
7/22/2022,2022,203,P3,Diverse,9.53948534
7/22/2022,2022,203,P4,Diverse,8.79175469
7/23/2022,2022,204,P1,Conventional,2.88548525
7/23/2022,2022,204,P2,Conventional,-6.49290211
7/23/2022,2022,204,P3,Diverse,-4.44343536
7/23/2022,2022,204,P4,Diverse,2.53291018
7/24/2022,2022,205,P1,Conventional,0.17374694
7/24/2022,2022,205,P2,Conventional,-2.30574816
7/24/2022,2022,205,P3,Diverse,-8.48585462
7/24/2022,2022,205,P4,Diverse,-0.20489242
7/25/2022,2022,206,P1,Conventional,16.05919565
7/25/2022,2022,206,P2,Conventional,8.85079872
7/25/2022,2022,206,P3,Diverse,17.3284704
7/25/2022,2022,206,P4,Diverse,14.72037149
7/26/2022,2022,207,P1,Conventional,4.09740595
7/26/2022,2022,207,P2,Conventional,-1.62625536
7/26/2022,2022,207,P3,Diverse,10.1705017
7/26/2022,2022,207,P4,Diverse,10.61082288
7/27/2022,2022,208,P1,Conventional,1.54600445
7/27/2022,2022,208,P2,Conventional,6.71280221
7/27/2022,2022,208,P3,Diverse,6.31623571
7/27/2022,2022,208,P4,Diverse,8.23413686
7/28/2022,2022,209,P1,Conventional,4.65215357
7/28/2022,2022,209,P2,Conventional,4.65122995
7/28/2022,2022,209,P3,Diverse,11.30815728
7/28/2022,2022,209,P4,Diverse,12.33220205
7/29/2022,2022,210,P1,Conventional,7.48386173
7/29/2022,2022,210,P2,Conventional,14.69815546
7/29/2022,2022,210,P3,Diverse,5.7074423
7/29/2022,2022,210,P4,Diverse,7.94183616
7/30/2022,2022,211,P1,Conventional,5.4748777
7/30/2022,2022,211,P2,Conventional,6.60728362
7/30/2022,2022,211,P3,Diverse,12.66374563
7/30/2022,2022,211,P4,Diverse,7.02202781
7/31/2022,2022,212,P1,Conventional,10.47117456
7/31/2022,2022,212,P2,Conventional,12.70275955
7/31/2022,2022,212,P3,Diverse,13.30165411
7/31/2022,2022,212,P4,Diverse,10.76896426
8/1/2022,2022,213,P1,Conventional,0.9186143
8/1/2022,2022,213,P2,Conventional,3.71213539
8/1/2022,2022,213,P3,Diverse,-7.47060365
8/1/2022,2022,213,P4,Diverse,-0.70823894
8/2/2022,2022,214,P1,Conventional,7.18569187
8/2/2022,2022,214,P2,Conventional,9.83000794
8/2/2022,2022,214,P3,Diverse,9.25449235
8/2/2022,2022,214,P4,Diverse,5.99983546
8/3/2022,2022,215,P1,Conventional,12.27637555
8/3/2022,2022,215,P2,Conventional,1.64034202
8/3/2022,2022,215,P3,Diverse,23.70938342
8/3/2022,2022,215,P4,Diverse,14.91963667
8/4/2022,2022,216,P1,Conventional,5.88185539
8/4/2022,2022,216,P2,Conventional,2.75118509
8/4/2022,2022,216,P3,Diverse,-1.42051363
8/4/2022,2022,216,P4,Diverse,6.44169024
8/5/2022,2022,217,P1,Conventional,1.09142813
8/5/2022,2022,217,P2,Conventional,6.35662426
8/5/2022,2022,217,P3,Diverse,12.60236448
8/5/2022,2022,217,P4,Diverse,5.72591808
8/6/2022,2022,218,P1,Conventional,1.6511783
8/6/2022,2022,218,P2,Conventional,4.12070285
8/6/2022,2022,218,P3,Diverse,6.69688214
8/6/2022,2022,218,P4,Diverse,0.80725248
8/7/2022,2022,219,P1,Conventional,3.89775283
8/7/2022,2022,219,P2,Conventional,3.54673296
8/7/2022,2022,219,P3,Diverse,6.45354259
8/7/2022,2022,219,P4,Diverse,0.68092618
8/8/2022,2022,220,P1,Conventional,-5.95518912
8/8/2022,2022,220,P2,Conventional,-2.60557517
8/8/2022,2022,220,P3,Diverse,3.51179366
8/8/2022,2022,220,P4,Diverse,3.62524378
8/9/2022,2022,221,P1,Conventional,-1.70035373
8/9/2022,2022,221,P2,Conventional,1.61286941
8/9/2022,2022,221,P3,Diverse,5.22314179
8/9/2022,2022,221,P4,Diverse,1.39593629
8/10/2022,2022,222,P1,Conventional,0.19403712
8/10/2022,2022,222,P2,Conventional,1.16400326
8/10/2022,2022,222,P3,Diverse,2.33988826
8/10/2022,2022,222,P4,Diverse,8.12025821
8/11/2022,2022,223,P1,Conventional,-2.44187482
8/11/2022,2022,223,P2,Conventional,0.5925839
8/11/2022,2022,223,P3,Diverse,7.45206998
8/11/2022,2022,223,P4,Diverse,-1.94651597
8/12/2022,2022,224,P1,Conventional,-1.09437091
8/12/2022,2022,224,P2,Conventional,4.52530886
8/12/2022,2022,224,P3,Diverse,5.29102627
8/12/2022,2022,224,P4,Diverse,2.61352915
8/13/2022,2022,225,P1,Conventional,7.51672742
8/13/2022,2022,225,P2,Conventional,7.72259616
8/13/2022,2022,225,P3,Diverse,0.7818457
8/13/2022,2022,225,P4,Diverse,13.11794093
8/14/2022,2022,226,P1,Conventional,3.16009555
8/14/2022,2022,226,P2,Conventional,2.34833299
8/14/2022,2022,226,P3,Diverse,7.21195661
8/14/2022,2022,226,P4,Diverse,0.57317846
8/15/2022,2022,227,P1,Conventional,6.93936461
8/15/2022,2022,227,P2,Conventional,2.03250989
8/15/2022,2022,227,P3,Diverse,1.61249789
